31429,"{نيسابور}"
34193,"{مصر, الحجاز, دمشق, إسفرايين, نيسابور}"
73736,"{بخارى}"
9709,"{بغداد, مصر}"
9868,"{دمشق}"
10426,"{دمشق}"
10582,"{دينور, القاهرة, أسوان, القلزم}"
18570,"{أصبهان, طبرية, عكا}"
24898,"{دمشق}"
28227,"{مصر, الري, دولاب, أنطاكيا}"
28580,"{دمشق}"
28716,"{دمشق, بلاد*فارس}"
29283,"{صيدا, بعلبك}"
29704,"{أصبهان, بغداد, الحجاز, نيسابور}"
30098,"{أبلة}"
30377,"{نيسابور}"
30555,"{سمرقند, مصر, الحجاز, نيسابور, صنعاء, دمشق}"
30898,"{دمشق}"
41505,"{مصر}"
46411,"{دمشق}"
54247,"{مصر}"
58407,"{مصر}"
409,"{سرمارة, بخارى}"
410,"{بصرة, حضرموت}"
418,"{بغداد, نيسابور}"
430,"{بصرة}"
475,"{بغداد}"
493,"{بغداد, رماد}"
824,"{بغداد, عين*زربة, طبرستان}"
926,"{بصرة}"
2308,"{بغداد}"
2442,"{سامراء, بغداد, الدور}"
3036,"{بغداد, نسا}"
4168,"{بغداد, واسط}"
4232,"{كش, بصرة, كوفة, بغداد, واسط}"
5778,"{بغداد, طوس}"
5822,"{بصرة}"
6854,"{دار*الرقيق, بغداد}"
7078,"{بغداد, مكة, بلاد*فارس}"
7290,"{بغداد, طوس}"
7901,"{بصرة}"
9979,"{نرس, بغداد}"
10602,"{بغداد, المخرم}"
11118,"{بغداد, مصر, دمشق, الرملة, مرو}"
14244,"{بغداد, واسط}"
28952,"{سامراء, الدور}"
33187,"{بصرة}"
34216,"{بصرة, بغداد, سر*من*رأى}"
411,"{الأهواز}"
10089,"{بصرة, أصبهان, بغداد, مصر, مكة, الرملة}"
28749,"{بصرة}"
413,"{بغداد, المدينه}"
9610,"{بغداد, مصر}"
12316,"{بغداد}"
15253,"{كوفة, بغداد, ضبة, حمص, دمشق, حلب}"
19411,"{بغداد, هراة}"
26605,"{بغداد}"
28862,"{القصر}"
28972,"{الري, الحجاز, مصر, الجزيرة, نيسابور, بغداد, بصرة, كوفة, دمشق, حمص}"
30623,"{الدور}"
31066,"{فربر}"
34218,"{بغداد}"
6404,"{كوفة}"
10100,"{تنيس, مصر}"
13018,"{دمشق, دمياط}"
29047,"{مصر, بصرة}"
34407,"{مصر}"
4321,"{نيسابور, بصرة, بغداد, كوفة, واسط}"
9815,"{نيسابور}"
